Round,TeamHT,TeamVT,ScoreHalf,ScoreFull,OddsHT,OddsX,OddsVT,Country,League
17,Moenchengladbach,Wolfsburg,29.0,2:2,0.625,0.125,0.5625,Germany,Bundesliga
17,Stuttgart,Bayern,44.0,1:2,0.3125,0.25,0.875,Germany,Bundesliga
17,Hamburg,Mainz,21.0,2:3,0.25,0.25,0.375,Germany,Bundesliga
17,Werder,Leverkusen,37.0,1:0,0.25,0.25,0.75,Germany,Bundesliga
17,Ein. Frankfurt,Augsburg,23.0,1:1,0.1875,0.3125,0.4375,Germany,Bundesliga
17,Freiburg,Hannover,18.0,2:1,0.125,0.3125,0.3125,Germany,Bundesliga
17,Nurnberg,Schalke,27.0,0:0,0.0,0.625,0.5,Germany,Bundesliga
17,Braunschweig,Hoffenheim,18.0,1:0,0.125,0.125,0.25,Germany,Bundesliga
18,Moenchengladbach,Bayern,47.0,0:2,0.5882352941176471,0.17647058823529413,0.8823529411764706,Germany,Bundesliga
18,Dortmund,Augsburg,24.0,2:2,0.5882352941176471,0.11764705882352941,0.4117647058823529,Germany,Bundesliga
18,Wolfsburg,Hannover,18.0,1:3,0.5294117647058824,0.17647058823529413,0.29411764705882354,Germany,Bundesliga
18,Stuttgart,Mainz,24.0,1:2,0.29411764705882354,0.23529411764705882,0.4117647058823529,Germany,Bundesliga
18,Werder,Braunschweig,11.0,0:0,0.29411764705882354,0.23529411764705882,0.17647058823529413,Germany,Bundesliga
18,Hamburg,Schalke,28.0,0:3,0.23529411764705882,0.23529411764705882,0.47058823529411764,Germany,Bundesliga
18,Ein. Frankfurt,Hertha,28.0,1:0,0.17647058823529413,0.35294117647058826,0.47058823529411764,Germany,Bundesliga
18,Freiburg,Leverkusen,37.0,3:2,0.17647058823529413,0.29411764705882354,0.7058823529411765,Germany,Bundesliga
18,Nurnberg,Hoffenheim,18.0,4:0,0.0,0.6470588235294118,0.23529411764705882,Germany,Bundesliga
19,Bayern,Ein. Frankfurt,18.0,5:0,0.8888888888888888,0.1111111111111111,0.2222222222222222,Germany,Bundesliga
19,Leverkusen,Stuttgart,19.0,2:1,0.6666666666666666,0.05555555555555555,0.2777777777777778,Germany,Bundesliga
19,Schalke,Wolfsburg,30.0,2:1,0.5,0.2222222222222222,0.5,Germany,Bundesliga
19,Hertha,Nurnberg,14.0,1:3,0.4444444444444444,0.2222222222222222,0.05555555555555555,Germany,Bundesliga
19,Mainz,Freiburg,17.0,2:0,0.4444444444444444,0.16666666666666666,0.2222222222222222,Germany,Bundesliga
19,Augsburg,Werder,20.0,3:1,0.3888888888888889,0.2222222222222222,0.2777777777777778,Germany,Bundesliga
19,Hannover,Moenchengladbach,33.0,3:1,0.3333333333333333,0.16666666666666666,0.5555555555555556,Germany,Bundesliga
19,Hoffenheim,Hamburg,16.0,3:0,0.2222222222222222,0.3333333333333333,0.2222222222222222,Germany,Bundesliga
19,Braunschweig,Dortmund,33.0,1:2,0.16666666666666666,0.16666666666666666,0.5555555555555556,Germany,Bundesliga
20,Schalke,Hannover,24.0,2:0,0.5263157894736842,0.21052631578947367,0.3684210526315789,Germany,Bundesliga
20,Moenchengladbach,Leverkusen,40.0,0:1,0.5263157894736842,0.15789473684210525,0.6842105263157895,Germany,Bundesliga
20,Wolfsburg,Mainz,30.0,3:0,0.47368421052631576,0.15789473684210525,0.47368421052631576,Germany,Bundesliga
20,Werder,Dortmund,36.0,1:5,0.2631578947368421,0.2631578947368421,0.5789473684210527,Germany,Bundesliga
20,Stuttgart,Augsburg,28.0,1:4,0.2631578947368421,0.21052631578947367,0.42105263157894735,Germany,Bundesliga
20,Ein. Frankfurt,Braunschweig,12.0,3:0,0.21052631578947367,0.3157894736842105,0.15789473684210525,Germany,Bundesliga
20,Nurnberg,Bayern,53.0,0:2,0.10526315789473684,0.5789473684210527,0.8947368421052632,Germany,Bundesliga
20,Freiburg,Hoffenheim,21.0,1:1,0.21052631578947367,0.2631578947368421,0.2631578947368421,Germany,Bundesliga
20,Hamburg,Hertha,28.0,0:3,0.21052631578947367,0.21052631578947367,0.42105263157894735,Germany,Bundesliga
21,Bayern,Freiburg,18.0,4:0,0.9,0.1,0.2,Germany,Bundesliga
21,Leverkusen,Schalke,37.0,1:2,0.7,0.05,0.55,Germany,Bundesliga
21,Dortmund,Ein. Frankfurt,21.0,4:0,0.6,0.15,0.25,Germany,Bundesliga
21,Hertha,Wolfsburg,33.0,1:2,0.45,0.2,0.5,Germany,Bundesliga
21,Augsburg,Nurnberg,17.0,0:1,0.45,0.2,0.1,Germany,Bundesliga
21,Mainz,Hannover,24.0,2:0,0.45,0.15,0.35,Germany,Bundesliga
21,Hoffenheim,Stuttgart,19.0,4:1,0.25,0.35,0.25,Germany,Bundesliga
21,Werder,Moenchengladbach,33.0,1:1,0.25,0.25,0.5,Germany,Bundesliga
21,Braunschweig,Hamburg,16.0,4:2,0.15,0.15,0.2,Germany,Bundesliga
22,Schalke,Mainz,33.0,0:0,0.5714285714285714,0.19047619047619047,0.47619047619047616,Germany,Bundesliga
22,Wolfsburg,Leverkusen,43.0,3:1,0.5238095238095238,0.14285714285714285,0.6666666666666666,Germany,Bundesliga
22,Moenchengladbach,Hoffenheim,25.0,2:2,0.47619047619047616,0.19047619047619047,0.2857142857142857,Germany,Bundesliga
22,Hannover,Bayern,59.0,0:4,0.3333333333333333,0.14285714285714285,0.9047619047619048,Germany,Bundesliga
22,Ein. Frankfurt,Werder,21.0,0:0,0.23809523809523808,0.2857142857142857,0.23809523809523808,Germany,Bundesliga
22,Nurnberg,Braunschweig,15.0,2:1,0.14285714285714285,0.5238095238095238,0.19047619047619047,Germany,Bundesliga
22,Stuttgart,Hertha,31.0,1:2,0.23809523809523808,0.19047619047619047,0.42857142857142855,Germany,Bundesliga
22,Freiburg,Augsburg,31.0,2:4,0.19047619047619047,0.2857142857142857,0.42857142857142855,Germany,Bundesliga
22,Hamburg,Dortmund,42.0,3:0,0.19047619047619047,0.19047619047619047,0.6190476190476191,Germany,Bundesliga
23,Bayern,Schalke,41.0,5:1,0.9090909090909091,0.09090909090909091,0.5454545454545454,Germany,Bundesliga
23,Leverkusen,Mainz,34.0,0:1,0.6363636363636364,0.045454545454545456,0.45454545454545453,Germany,Bundesliga
23,Dortmund,Nurnberg,23.0,3:0,0.5909090909090909,0.13636363636363635,0.18181818181818182,Germany,Bundesliga
23,Hertha,Freiburg,18.0,0:0,0.45454545454545453,0.18181818181818182,0.18181818181818182,Germany,Bundesliga
23,Augsburg,Hannover,24.0,1:1,0.45454545454545453,0.18181818181818182,0.3181818181818182,Germany,Bundesliga
23,Hoffenheim,Wolfsburg,39.0,6:2,0.2727272727272727,0.36363636363636365,0.5454545454545454,Germany,Bundesliga
23,Ein. Frankfurt,Stuttgart,19.0,2:1,0.22727272727272727,0.3181818181818182,0.22727272727272727,Germany,Bundesliga
23,Werder,Hamburg,19.0,1:0,0.22727272727272727,0.3181818181818182,0.22727272727272727,Germany,Bundesliga
23,Braunschweig,Moenchengladbach,35.0,1:1,0.18181818181818182,0.13636363636363635,0.45454545454545453,Germany,Bundesliga
24,Schalke,Hoffenheim,29.0,4:0,0.5217391304347826,0.21739130434782608,0.30434782608695654,Germany,Bundesliga
24,Wolfsburg,Bayern,65.0,1:6,0.5217391304347826,0.13043478260869565,0.9130434782608695,Germany,Bundesliga
24,Mainz,Hertha,35.0,1:1,0.4782608695652174,0.17391304347826086,0.43478260869565216,Germany,Bundesliga
24,Moenchengladbach,Augsburg,35.0,1:2,0.43478260869565216,0.2608695652173913,0.43478260869565216,Germany,Bundesliga
24,Hannover,Leverkusen,43.0,1:1,0.30434782608695654,0.17391304347826086,0.6086956521739131,Germany,Bundesliga
24,Nurnberg,Werder,25.0,0:2,0.17391304347826086,0.4782608695652174,0.2608695652173913,Germany,Bundesliga
24,Stuttgart,Braunschweig,16.0,2:2,0.21739130434782608,0.17391304347826086,0.17391304347826086,Germany,Bundesliga
24,Hamburg,Ein. Frankfurt,25.0,1:1,0.21739130434782608,0.17391304347826086,0.2608695652173913,Germany,Bundesliga
24,Freiburg,Dortmund,45.0,0:1,0.17391304347826086,0.30434782608695654,0.6086956521739131,Germany,Bundesliga
25,Bayern,Leverkusen,44.0,2:1,0.9166666666666666,0.08333333333333333,0.5833333333333334,Germany,Bundesliga
25,Dortmund,Moenchengladbach,36.0,1:2,0.625,0.125,0.4166666666666667,Germany,Bundesliga
25,Augsburg,Schalke,44.0,1:2,0.4583333333333333,0.20833333333333334,0.5416666666666666,Germany,Bundesliga
25,Hertha,Hannover,26.0,0:3,0.4166666666666667,0.25,0.2916666666666667,Germany,Bundesliga
25,Hoffenheim,Mainz,38.0,2:4,0.2916666666666667,0.3333333333333333,0.4583333333333333,Germany,Bundesliga
25,Werder,Stuttgart,20.0,1:1,0.2916666666666667,0.2916666666666667,0.20833333333333334,Germany,Bundesliga
25,Ein. Frankfurt,Freiburg,19.0,1:4,0.25,0.3333333333333333,0.16666666666666666,Germany,Bundesliga
25,Hamburg,Nurnberg,23.0,2:1,0.20833333333333334,0.20833333333333334,0.16666666666666666,Germany,Bundesliga
25,Braunschweig,Wolfsburg,39.0,1:1,0.16666666666666666,0.20833333333333334,0.5,Germany,Bundesliga
26,Schalke,Braunschweig,18.0,3:1,0.56,0.2,0.16,Germany,Bundesliga
26,Leverkusen,Hoffenheim,29.0,2:3,0.56,0.08,0.28,Germany,Bundesliga
26,Mainz,Bayern,71.0,0:2,0.48,0.2,0.92,Germany,Bundesliga
26,Wolfsburg,Augsburg,38.0,1:1,0.48,0.16,0.44,Germany,Bundesliga
26,Moenchengladbach,Hertha,36.0,3:0,0.44,0.24,0.4,Germany,Bundesliga
26,Hannover,Dortmund,48.0,0:3,0.32,0.2,0.6,Germany,Bundesliga
26,Nurnberg,Ein. Frankfurt,26.0,2:5,0.16,0.44,0.24,Germany,Bundesliga
26,Freiburg,Werder,29.0,3:1,0.2,0.28,0.28,Germany,Bundesliga
26,Stuttgart,Hamburg,23.0,1:0,0.2,0.24,0.24,Germany,Bundesliga
27,Dortmund,Schalke,50.0,0:0,0.6153846153846154,0.11538461538461539,0.5769230769230769,Germany,Bundesliga
27,Augsburg,Leverkusen,44.0,1:3,0.4230769230769231,0.23076923076923078,0.5384615384615384,Germany,Bundesliga
27,Hertha,Bayern,74.0,1:3,0.38461538461538464,0.23076923076923078,0.9230769230769231,Germany,Bundesliga
27,Hoffenheim,Hannover,29.0,3:1,0.3076923076923077,0.3076923076923077,0.3076923076923077,Germany,Bundesliga
27,Ein. Frankfurt,Moenchengladbach,42.0,1:0,0.2692307692307692,0.3076923076923077,0.46153846153846156,Germany,Bundesliga
27,Werder,Wolfsburg,41.0,1:3,0.2692307692307692,0.3076923076923077,0.46153846153846156,Germany,Bundesliga
27,Hamburg,Freiburg,25.0,1:1,0.23076923076923078,0.19230769230769232,0.23076923076923078,Germany,Bundesliga
27,Nurnberg,Stuttgart,24.0,2:0,0.15384615384615385,0.4230769230769231,0.23076923076923078,Germany,Bundesliga
27,Braunschweig,Mainz,41.0,3:1,0.15384615384615385,0.23076923076923078,0.46153846153846156,Germany,Bundesliga
28,Bayern,Hoffenheim,35.0,3:3,0.9259259259259259,0.07407407407407407,0.3333333333333333,Germany,Bundesliga
28,Schalke,Hertha,36.0,2:0,0.5555555555555556,0.2222222222222222,0.37037037037037035,Germany,Bundesliga
28,Leverkusen,Braunschweig,21.0,1:1,0.5555555555555556,0.07407407407407407,0.18518518518518517,Germany,Bundesliga
28,Wolfsburg,Ein. Frankfurt,32.0,2:1,0.48148148148148145,0.18518518518518517,0.2962962962962963,Germany,Bundesliga
28,Moenchengladbach,Hamburg,24.0,3:1,0.4444444444444444,0.2222222222222222,0.2222222222222222,Germany,Bundesliga
28,Mainz,Augsburg,39.0,3:0,0.4444444444444444,0.18518518518518517,0.4074074074074074,Germany,Bundesliga
28,Hannover,Werder,29.0,1:2,0.2962962962962963,0.18518518518518517,0.25925925925925924,Germany,Bundesliga
28,Freiburg,Nurnberg,26.0,3:2,0.2222222222222222,0.2962962962962963,0.18518518518518517,Germany,Bundesliga
28,Stuttgart,Dortmund,52.0,2:3,0.2222222222222222,0.2222222222222222,0.5925925925925926,Germany,Bundesliga
29,Dortmund,Wolfsburg,47.0,2:1,0.6071428571428571,0.14285714285714285,0.5,Germany,Bundesliga
29,Augsburg,Bayern,78.0,1:0,0.39285714285714285,0.21428571428571427,0.8928571428571429,Germany,Bundesliga
29,Hertha,Hoffenheim,36.0,1:1,0.35714285714285715,0.21428571428571427,0.32142857142857145,Germany,Bundesliga
29,Ein. Frankfurt,Mainz,44.0,2:0,0.2857142857142857,0.2857142857142857,0.4642857142857143,Germany,Bundesliga
29,Werder,Schalke,54.0,1:1,0.2857142857142857,0.2857142857142857,0.5714285714285714,Germany,Bundesliga
29,Nurnberg,Moenchengladbach,45.0,0:2,0.17857142857142858,0.39285714285714285,0.4642857142857143,Germany,Bundesliga
29,Stuttgart,Freiburg,29.0,2:0,0.21428571428571427,0.21428571428571427,0.25,Germany,Bundesliga
29,Hamburg,Leverkusen,48.0,2:1,0.21428571428571427,0.21428571428571427,0.5357142857142857,Germany,Bundesliga
29,Braunschweig,Hannover,29.0,3:0,0.17857142857142858,0.25,0.2857142857142857,Germany,Bundesliga
30,Bayern,Dortmund,58.0,0:3,0.8620689655172413,0.10344827586206896,0.6206896551724138,Germany,Bundesliga
30,Schalke,Ein. Frankfurt,35.0,2:0,0.5517241379310345,0.2413793103448276,0.3103448275862069,Germany,Bundesliga
30,Moenchengladbach,Stuttgart,27.0,1:1,0.4827586206896552,0.20689655172413793,0.2413793103448276,Germany,Bundesliga
30,Leverkusen,Hertha,37.0,2:1,0.5172413793103449,0.10344827586206896,0.3448275862068966,Germany,Bundesliga
30,Wolfsburg,Nurnberg,26.0,4:1,0.4827586206896552,0.1724137931034483,0.1724137931034483,Germany,Bundesliga
30,Mainz,Werder,33.0,3:0,0.4482758620689655,0.1724137931034483,0.27586206896551724,Germany,Bundesliga
30,Hoffenheim,Augsburg,42.0,2:0,0.3103448275862069,0.3448275862068966,0.41379310344827586,Germany,Bundesliga
30,Hannover,Hamburg,27.0,2:1,0.27586206896551724,0.1724137931034483,0.2413793103448276,Germany,Bundesliga
30,Freiburg,Braunschweig,25.0,2:0,0.2413793103448276,0.27586206896551724,0.20689655172413793,Germany,Bundesliga
31,Dortmund,Mainz,47.0,4:2,0.6333333333333333,0.13333333333333333,0.4666666666666667,Germany,Bundesliga
31,Augsburg,Hertha,37.0,0:0,0.4,0.2,0.3333333333333333,Germany,Bundesliga
31,Ein. Frankfurt,Hannover,32.0,2:3,0.3,0.26666666666666666,0.3,Germany,Bundesliga
31,Werder,Hoffenheim,40.0,3:1,0.26666666666666666,0.3,0.3333333333333333,Germany,Bundesliga
31,Freiburg,Moenchengladbach,49.0,4:2,0.26666666666666666,0.26666666666666666,0.4666666666666667,Germany,Bundesliga
31,Stuttgart,Schalke,58.0,3:1,0.23333333333333334,0.23333333333333334,0.5666666666666667,Germany,Bundesliga
31,Hamburg,Wolfsburg,50.0,1:3,0.23333333333333334,0.2,0.5,Germany,Bundesliga
31,Nurnberg,Leverkusen,51.0,1:4,0.16666666666666666,0.36666666666666664,0.5333333333333333,Germany,Bundesliga
31,Braunschweig,Bayern,78.0,0:2,0.2,0.23333333333333334,0.8333333333333334,Germany,Bundesliga
32,Bayern,Werder,36.0,5:2,0.8387096774193549,0.0967741935483871,0.2903225806451613,Germany,Bundesliga
32,Schalke,Moenchengladbach,49.0,0:1,0.5483870967741935,0.22580645161290322,0.45161290322580644,Germany,Bundesliga
32,Leverkusen,Dortmund,64.0,2:2,0.5483870967741935,0.0967741935483871,0.6451612903225806,Germany,Bundesliga
32,Wolfsburg,Freiburg,35.0,2:2,0.5161290322580645,0.16129032258064516,0.2903225806451613,Germany,Bundesliga
32,Mainz,Nurnberg,26.0,2:0,0.45161290322580644,0.16129032258064516,0.16129032258064516,Germany,Bundesliga
32,Augsburg,Hamburg,27.0,3:1,0.3870967741935484,0.22580645161290322,0.22580645161290322,Germany,Bundesliga
32,Hoffenheim,Ein. Frankfurt,35.0,0:0,0.3225806451612903,0.3225806451612903,0.2903225806451613,Germany,Bundesliga
32,Hertha,Braunschweig,25.0,2:0,0.3225806451612903,0.25806451612903225,0.1935483870967742,Germany,Bundesliga
32,Hannover,Stuttgart,31.0,0:0,0.3225806451612903,0.16129032258064516,0.25806451612903225,Germany,Bundesliga
33,Dortmund,Hoffenheim,41.0,3:2,0.625,0.15625,0.3125,Germany,Bundesliga
33,Moenchengladbach,Mainz,50.0,3:1,0.46875,0.21875,0.46875,Germany,Bundesliga
33,Ein. Frankfurt,Leverkusen,55.0,0:2,0.28125,0.28125,0.53125,Germany,Bundesliga
33,Freiburg,Schalke,58.0,0:2,0.28125,0.28125,0.53125,Germany,Bundesliga
33,Werder,Hertha,41.0,2:0,0.28125,0.28125,0.34375,Germany,Bundesliga
33,Stuttgart,Wolfsburg,54.0,1:2,0.25,0.25,0.5,Germany,Bundesliga
33,Hamburg,Bayern,84.0,1:4,0.21875,0.1875,0.84375,Germany,Bundesliga
33,Nurnberg,Hannover,36.0,0:2,0.15625,0.34375,0.3125,Germany,Bundesliga
33,Braunschweig,Augsburg,46.0,0:1,0.1875,0.21875,0.40625,Germany,Bundesliga
34,Bayern,Stuttgart,32.0,1:0,0.8484848484848485,0.09090909090909091,0.24242424242424243,Germany,Bundesliga
34,Schalke,Nurnberg,26.0,4:1,0.5454545454545454,0.21212121212121213,0.15151515151515152,Germany,Bundesliga
34,Leverkusen,Werder,39.0,2:1,0.5454545454545454,0.12121212121212122,0.30303030303030304,Germany,Bundesliga
34,Wolfsburg,Moenchengladbach,55.0,3:1,0.5151515151515151,0.18181818181818182,0.48484848484848486,Germany,Bundesliga
34,Mainz,Hamburg,27.0,3:2,0.45454545454545453,0.15151515151515152,0.21212121212121213,Germany,Bundesliga
34,Augsburg,Ein. Frankfurt,36.0,2:1,0.42424242424242425,0.21212121212121213,0.2727272727272727,Germany,Bundesliga
34,Hoffenheim,Braunschweig,25.0,3:1,0.30303030303030304,0.3333333333333333,0.18181818181818182,Germany,Bundesliga
34,Hertha,Dortmund,68.0,0:4,0.3333333333333333,0.24242424242424243,0.6363636363636364,Germany,Bundesliga
34,Hannover,Freiburg,36.0,3:2,0.3333333333333333,0.18181818181818182,0.2727272727272727,Germany,Bundesliga
1,Bayern,Wolfsburg,0.0,2:1,,,,Germany,Bundesliga
1,Dortmund,Leverkusen,0.0,0:2,,,,Germany,Bundesliga
1,Ein. Frankfurt,Freiburg,0.0,1:0,,,,Germany,Bundesliga
1,FC Koeln,Hamburg,0.0,0:0,,,,Germany,Bundesliga
1,Hannover,Schalke,0.0,2:1,,,,Germany,Bundesliga
1,Hertha,Werder,0.0,2:2,,,,Germany,Bundesliga
1,Hoffenheim,Augsburg,0.0,2:0,,,,Germany,Bundesliga
1,Moenchengladbach,Stuttgart,0.0,1:1,,,,Germany,Bundesliga
1,Paderborn,Mainz,0.0,2:2,,,,Germany,Bundesliga
2,Leverkusen,Hertha,1.0,4:2,1.0,0.0,0.0,Germany,Bundesliga
2,Werder,Hoffenheim,3.0,1:1,0.0,1.0,1.0,Germany,Bundesliga
2,Mainz,Hannover,3.0,0:0,0.0,1.0,1.0,Germany,Bundesliga
2,Stuttgart,FC Koeln,1.0,0:2,0.0,1.0,0.0,Germany,Bundesliga
2,Hamburg,Paderborn,1.0,0:3,0.0,1.0,0.0,Germany,Bundesliga
2,Schalke,Bayern,3.0,1:1,0.0,0.0,1.0,Germany,Bundesliga
2,Wolfsburg,Ein. Frankfurt,3.0,2:2,0.0,0.0,1.0,Germany,Bundesliga
2,Freiburg,Moenchengladbach,1.0,0:0,0.0,0.0,0.0,Germany,Bundesliga
2,Augsburg,Dortmund,0.0,2:3,0.0,0.0,0.0,Germany,Bundesliga
3,Leverkusen,Werder,2.0,3:3,1.0,0.0,0.0,Germany,Bundesliga
3,Paderborn,FC Koeln,4.0,0:0,0.5,0.5,0.5,Germany,Bundesliga
3,Hoffenheim,Wolfsburg,1.0,1:1,0.5,0.5,0.0,Germany,Bundesliga
3,Bayern,Stuttgart,1.0,2:0,0.5,0.5,0.0,Germany,Bundesliga
3,Ein. Frankfurt,Augsburg,0.0,0:1,0.5,0.5,0.0,Germany,Bundesliga
3,Hannover,Hamburg,1.0,2:0,0.5,0.5,0.0,Germany,Bundesliga
3,Dortmund,Freiburg,1.0,3:1,0.5,0.0,0.0,Germany,Bundesliga
3,Moenchengladbach,Schalke,1.0,4:1,0.0,1.0,0.0,Germany,Bundesliga
3,Hertha,Mainz,2.0,1:3,0.0,0.5,0.0,Germany,Bundesliga
4,Paderborn,Hannover,7.0,2:0,0.3333333333333333,0.6666666666666666,0.6666666666666666,Germany,Bundesliga
4,Mainz,Dortmund,6.0,2:0,0.3333333333333333,0.6666666666666666,0.6666666666666666,Germany,Bundesliga
4,FC Koeln,Moenchengladbach,5.0,0:0,0.3333333333333333,0.6666666666666666,0.3333333333333333,Germany,Bundesliga
4,Augsburg,Werder,3.0,4:2,0.3333333333333333,0.0,0.0,Germany,Bundesliga
4,Wolfsburg,Leverkusen,7.0,4:1,0.0,0.6666666666666666,0.6666666666666666,Germany,Bundesliga
4,Freiburg,Hertha,1.0,2:2,0.0,0.3333333333333333,0.0,Germany,Bundesliga
4,Schalke,Ein. Frankfurt,4.0,2:2,0.0,0.3333333333333333,0.3333333333333333,Germany,Bundesliga
4,Stuttgart,Hoffenheim,5.0,0:2,0.0,0.3333333333333333,0.3333333333333333,Germany,Bundesliga
4,Hamburg,Bayern,7.0,0:0,0.0,0.3333333333333333,0.6666666666666666,Germany,Bundesliga
5,Hoffenheim,Freiburg,2.0,3:3,0.5,0.5,0.0,Germany,Bundesliga
5,Bayern,Paderborn,8.0,4:0,0.5,0.5,0.5,Germany,Bundesliga
5,Leverkusen,Augsburg,6.0,1:0,0.5,0.25,0.5,Germany,Bundesliga
5,Hannover,FC Koeln,6.0,1:0,0.5,0.25,0.25,Germany,Bundesliga
5,Moenchengladbach,Hamburg,2.0,1:0,0.25,0.75,0.0,Germany,Bundesliga
5,Dortmund,Stuttgart,1.0,2:2,0.5,0.0,0.0,Germany,Bundesliga
5,Ein. Frankfurt,Mainz,8.0,2:2,0.25,0.5,0.5,Germany,Bundesliga
5,Werder,Schalke,2.0,0:3,0.0,0.75,0.0,Germany,Bundesliga
5,Hertha,Wolfsburg,5.0,1:0,0.0,0.5,0.25,Germany,Bundesliga
6,Mainz,Hoffenheim,9.0,0:0,0.4,0.6,0.4,Germany,Bundesliga
6,Paderborn,Moenchengladbach,9.0,1:2,0.4,0.4,0.4,Germany,Bundesliga
6,FC Koeln,Bayern,11.0,0:2,0.2,0.6,0.6,Germany,Bundesliga
6,Augsburg,Hertha,5.0,1:0,0.4,0.0,0.2,Germany,Bundesliga
6,Wolfsburg,Werder,3.0,2:1,0.2,0.4,0.0,Germany,Bundesliga
6,Schalke,Dortmund,7.0,2:1,0.2,0.4,0.4,Germany,Bundesliga
6,Freiburg,Leverkusen,10.0,0:0,0.0,0.6,0.6,Germany,Bundesliga
6,Stuttgart,Hannover,10.0,1:0,0.0,0.4,0.6,Germany,Bundesliga
6,Hamburg,Ein. Frankfurt,6.0,1:2,0.0,0.4,0.2,Germany,Bundesliga
7,Bayern,Hannover,10.0,4:0,0.6666666666666666,0.3333333333333333,0.5,Germany,Bundesliga
7,Moenchengladbach,Mainz,10.0,1:1,0.5,0.5,0.3333333333333333,Germany,Bundesliga
7,Leverkusen,Paderborn,8.0,2:2,0.5,0.3333333333333333,0.3333333333333333,Germany,Bundesliga
7,Hoffenheim,Schalke,8.0,2:1,0.3333333333333333,0.6666666666666666,0.3333333333333333,Germany,Bundesliga
7,Ein. Frankfurt,FC Koeln,6.0,3:2,0.3333333333333333,0.5,0.16666666666666666,Germany,Bundesliga
7,Wolfsburg,Augsburg,9.0,1:0,0.3333333333333333,0.3333333333333333,0.5,Germany,Bundesliga
7,Dortmund,Hamburg,2.0,0:1,0.3333333333333333,0.16666666666666666,0.0,Germany,Bundesliga
7,Hertha,Stuttgart,5.0,3:2,0.16666666666666666,0.3333333333333333,0.16666666666666666,Germany,Bundesliga
7,Werder,Freiburg,4.0,1:1,0.0,0.5,0.0,Germany,Bundesliga
8,Bayern,Werder,4.0,6:0,0.7142857142857143,0.2857142857142857,0.0,Germany,Bundesliga
8,Mainz,Augsburg,9.0,2:1,0.2857142857142857,0.7142857142857143,0.42857142857142855,Germany,Bundesliga
8,Hannover,Moenchengladbach,13.0,0:3,0.42857142857142855,0.14285714285714285,0.42857142857142855,Germany,Bundesliga
8,Paderborn,Ein. Frankfurt,12.0,3:1,0.2857142857142857,0.42857142857142855,0.42857142857142855,Germany,Bundesliga
8,Schalke,Hertha,8.0,2:0,0.2857142857142857,0.2857142857142857,0.2857142857142857,Germany,Bundesliga
8,FC Koeln,Dortmund,7.0,2:1,0.14285714285714285,0.42857142857142855,0.2857142857142857,Germany,Bundesliga
8,Freiburg,Wolfsburg,11.0,1:2,0.0,0.7142857142857143,0.42857142857142855,Germany,Bundesliga
8,Stuttgart,Leverkusen,12.0,3:3,0.14285714285714285,0.2857142857142857,0.42857142857142855,Germany,Bundesliga
8,Hamburg,Hoffenheim,13.0,1:1,0.14285714285714285,0.2857142857142857,0.42857142857142855,Germany,Bundesliga
9,Moenchengladbach,Bayern,20.0,0:0,0.5,0.5,0.75,Germany,Bundesliga
9,Hoffenheim,Paderborn,12.0,1:0,0.375,0.625,0.375,Germany,Bundesliga
9,Wolfsburg,Mainz,14.0,3:0,0.5,0.25,0.375,Germany,Bundesliga
9,Leverkusen,Schalke,11.0,1:0,0.375,0.5,0.375,Germany,Bundesliga
9,Ein. Frankfurt,Stuttgart,6.0,4:5,0.375,0.375,0.125,Germany,Bundesliga
9,Augsburg,Freiburg,5.0,2:0,0.375,0.0,0.0,Germany,Bundesliga
9,Hertha,Hamburg,6.0,3:0,0.25,0.25,0.125,Germany,Bundesliga
9,Dortmund,Hannover,10.0,0:1,0.25,0.125,0.375,Germany,Bundesliga
9,Werder,FC Koeln,9.0,0:1,0.0,0.5,0.25,Germany,Bundesliga
10,Bayern,Dortmund,7.0,2:1,0.6666666666666666,0.3333333333333333,0.2222222222222222,Germany,Bundesliga
10,Moenchengladbach,Hoffenheim,17.0,3:1,0.4444444444444444,0.5555555555555556,0.4444444444444444,Germany,Bundesliga
10,Mainz,Werder,4.0,1:2,0.3333333333333333,0.5555555555555556,0.0,Germany,Bundesliga
10,Hannover,Ein. Frankfurt,12.0,1:0,0.4444444444444444,0.1111111111111111,0.3333333333333333,Germany,Bundesliga
10,Paderborn,Hertha,11.0,3:1,0.3333333333333333,0.3333333333333333,0.3333333333333333,Germany,Bundesliga
10,FC Koeln,Freiburg,5.0,0:1,0.3333333333333333,0.3333333333333333,0.0,Germany,Bundesliga
10,Schalke,Augsburg,12.0,1:0,0.3333333333333333,0.2222222222222222,0.4444444444444444,Germany,Bundesliga
10,Stuttgart,Wolfsburg,17.0,0:4,0.2222222222222222,0.3333333333333333,0.5555555555555556,Germany,Bundesliga
10,Hamburg,Leverkusen,16.0,1:0,0.1111111111111111,0.3333333333333333,0.4444444444444444,Germany,Bundesliga
11,Wolfsburg,Hamburg,9.0,2:0,0.6,0.2,0.2,Germany,Bundesliga
11,Hoffenheim,FC Koeln,12.0,3:4,0.4,0.5,0.3,Germany,Bundesliga
11,Leverkusen,Mainz,14.0,0:0,0.4,0.4,0.3,Germany,Bundesliga
11,Augsburg,Paderborn,15.0,3:0,0.4,0.0,0.4,Germany,Bundesliga
11,Ein. Frankfurt,Bayern,24.0,0:4,0.3,0.3,0.7,Germany,Bundesliga
